position_id,account_id,order_id,client_id,mt5_ticket,symbol,direction,open_price,current_price,lot,sl,tp,float_profit,trail_state,open_time,snapshot_time,updated_at,status
591,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.86000,4011.28000,0.00,,2026-07-14 07:42:28.380345+00,2026-07-14 07:42:28.380345+00,2026-07-14 08:01:07.52551+00,closed
592,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.86000,4011.28000,0.00,,2026-07-14 07:42:28.620252+00,2026-07-14 07:42:28.620252+00,2026-07-14 08:01:07.52551+00,closed
624,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.99000,4011.41000,0.00,,2026-07-14 07:42:32.91706+00,2026-07-14 07:42:32.91706+00,2026-07-14 08:01:07.52551+00,closed
625,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.99000,4011.41000,0.00,,2026-07-14 07:42:33.162336+00,2026-07-14 07:42:33.162336+00,2026-07-14 08:01:07.52551+00,closed
626,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4031.02000,4011.44000,0.00,,2026-07-14 07:42:33.407533+00,2026-07-14 07:42:33.407533+00,2026-07-14 08:01:07.52551+00,closed
627,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4031.00000,4011.42000,0.00,,2026-07-14 07:42:33.653006+00,2026-07-14 07:42:33.653006+00,2026-07-14 08:01:07.52551+00,closed
628,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4031.03000,4011.45000,0.00,,2026-07-14 07:42:33.893256+00,2026-07-14 07:42:33.893256+00,2026-07-14 08:01:07.52551+00,closed
629,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4031.06000,4011.48000,0.00,,2026-07-14 07:42:34.174922+00,2026-07-14 07:42:34.174922+00,2026-07-14 08:01:07.52551+00,closed
630,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4031.05000,4011.47000,0.00,,2026-07-14 07:42:34.415878+00,2026-07-14 07:42:34.415878+00,2026-07-14 08:01:07.52551+00,closed
228,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.64143,4014.83750,0.00,,2026-07-14 07:38:48.619816+00,2026-07-14 07:38:48.619816+00,2026-07-14 08:01:07.52551+00,closed
229,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.63143,4014.82750,0.00,,2026-07-14 07:38:48.856299+00,2026-07-14 07:38:48.856299+00,2026-07-14 08:01:07.52551+00,closed
230,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.64143,4014.83750,0.00,,2026-07-14 07:38:49.098558+00,2026-07-14 07:38:49.098558+00,2026-07-14 08:01:07.52551+00,closed
231,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.76143,4014.95750,0.00,,2026-07-14 07:38:49.34643+00,2026-07-14 07:38:49.34643+00,2026-07-14 08:01:07.52551+00,closed
232,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.81143,4015.00750,0.00,,2026-07-14 07:38:49.603644+00,2026-07-14 07:38:49.603644+00,2026-07-14 08:01:07.52551+00,closed
233,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.83143,4015.02750,0.00,,2026-07-14 07:38:50.375633+00,2026-07-14 07:38:50.375633+00,2026-07-14 08:01:07.52551+00,closed
234,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.83143,4015.02750,0.00,,2026-07-14 07:38:50.63714+00,2026-07-14 07:38:50.63714+00,2026-07-14 08:01:07.52551+00,closed
235,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.77143,4014.96750,0.00,,2026-07-14 07:38:50.910732+00,2026-07-14 07:38:50.910732+00,2026-07-14 08:01:07.52551+00,closed
236,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.65143,4014.84750,0.00,,2026-07-14 07:38:51.155946+00,2026-07-14 07:38:51.155946+00,2026-07-14 08:01:07.52551+00,closed
237,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.72143,4014.91750,0.00,,2026-07-14 07:38:51.397534+00,2026-07-14 07:38:51.397534+00,2026-07-14 08:01:07.52551+00,closed
